Acctype,Accountnumber,Vin
I,A23883582,5510
I,A23883586,3451
I,A23883586,4609
I,A23883617,2119
I,A23883617,9039
I,A23883654,7361
I,A23883656,1148
I,A23883657,4994
I,A23883666,3139
I,A23883668,0744
I,A23883706,2902
I,A23883819,6407
I,A23883841,6542
I,A23883887,3387
I,A23883889,4166
I,A23883891,2571
I,A23883892,2886
I,A23883921,7883
I,A23883952,5895
I,A23883957,6216
I,A23883985,2680
I,A23883989,1524
I,A23884000,0397
I,A23884008,7227
I,A23884010,5928
I,A23884040,9059
I,A23884048,2536
I,A23884049,5706
I,A23884061,5555
I,A23884111,3243
I,A23884118,6421
I,A23884118,7742
I,A23884119,7631
I,A23884126,2691
I,A23884156,8790
I,A23884214,5239
I,A23884225,8416
I,A23884229,0176
I,A23884236,8331
I,A23884243,0468
I,A23884243,8417
I,A23884244,9811
I,A23884245,4348
I,A23884245,5100
I,A23884247,4404
I,A23884259,9732
I,A23884335,9145
I,A23884336,6214
I,A23884338,5603
I,A23884339,4033
I,A23884341,2566
I,A23884439,8736
I,A23884483,3549
I,A23884483,6354
I,A23884485,2298
I,A23884535,8554
I,A23884571,7353
I,A23884577,9662
I,A23884597,3217
I,A23884604,3456
I,A23884606,8929
I,A23884642,5853
I,A23884643,8698
I,A23884644,7698
I,A23884644,3681
I,A23884648,8659
I,A23884648,2780
I,A23884649,7566
I,A23884651,6823
I,A23884651,5801
I,A23884656,2468
I,A23884656,6273
I,A23884705,0219
I,A23884716,4442
I,A23884716,9108
I,A23884717,1326
I,A23884719,4014
I,A23884719,0381
I,A23884736,3170
I,A23884796,5826
I,A23884819,6534
I,A23884819,4584
I,A23884837,9668
I,A23884854,8479
I,A23884857,8840
I,A23884872,0657
I,A23884872,8185
I,A23884874,6714
I,A23884875,2917
I,A23884884,3464
I,A23884884,5156
I,A23884886,6025
I,A23884886,2705
I,A23884895,7538
I,A23884903,4163
I,A23884904,5787
I,A23884910,0212
I,A23884913,6970
I,A23884913,3895
I,A23884922,6585
I,A23884922,0058
I,A23884949,9650
I,A23884999,7366
I,A23885009,8192
I,A23885009,7316
I,A23885024,9417
I,A23885025,3963
I,A23885026,3974
I,A23885026,6976
I,A23885065,4963
I,A23885104,8531
I,A23885111,9341
I,A23885111,8464
I,A23885145,0192
I,A23885148,2074
I,A23885148,2088
I,A23885150,5753
I,A23885152,1272
I,A23885156,6482
I,A23885156,6482
I,A23885223,5850
I,A23885223,0571
I,A23885223,9577
I,A23885226,4665
I,A23885228,3235
I,A23885229,0443
I,A23885254,0417
I,A23885256,0757
I,A23885265,5556
I,A23885269,2448
I,A23885269,7345
I,A23885271,8116
I,A23885271,6872
I,A23885333,1909
I,A23885333,2764
I,A23885380,6138
I,A23885384,8257
I,A23885384,9163
I,A23885392,7128
I,A23885393,0157
I,A23885393,0752
I,A23885395,6137
I,A23885396,6020
I,A23885396,2120
I,A23885397,4956
I,A23885402,1024
I,A23885402,9744
I,A23885402,2153
I,A23885404,3359
I,A23885404,3636
I,A23885409,4866
I,A23885438,1825
I,A23885457,9762
I,A23885458,9520
I,A23885489,5099
I,A23885493,0113
I,A23885494,6641
I,A23885500,0094
I,A23885523,0170
I,A23885538,3207
I,A23885551,3033
I,A23885586,9393
I,A23885596,2646
I,A23885596,3141
I,A23885596,6852
I,A23885606,6046
I,A23885635,7642
I,A23885643,3164
I,A23885661,7493
I,A23885663,8251
I,A23885672,2508
I,A23885673,6988
I,A23885673,7890
I,A23885674,1300
I,A23885674,6345
I,A23885684,6754
I,A23885685,7116
I,A23885685,1379
I,A23885691,0806
I,A23885691,5489
I,A23885692,2232
I,A23885693,4464
I,A23885694,7826
I,A23885694,1597
I,A23885697,2487
I,A23885698,5137
I,A23885712,2032
I,A23885712,9173
I,A23885718,5692
I,A23885722,9225
I,A23885745,8266
I,A23885770,6962
I,A23885772,7831
I,A23885791,9091
I,A23885802,2638
I,A23885811,9732
I,A23885834,3761
I,A23885834,7038
I,A23885844,1594
I,A23885849,0731
I,A23885873,7276
I,A23885874,4957
I,A23885905,6521
I,A23885931,6865
I,A23885938,1458
I,A23885954,3898
I,A23886018,5611
I,A23886030,9029
I,A23886033,1132
I,A23886033,8115
I,A23886035,0737
I,A23886048,9413
I,A23886053,0688
I,A23886062,4835
I,A23886063,6416
I,A23886069,5410
I,A23886086,7902
I,A23886086,3160
I,A23886113,3960
I,A23886151,2038
I,A23886154,2413
I,A23886154,1183
I,A23886217,5717
I,A23886221,9041
I,A23886227,4160
I,A23886276,1560
I,A23886306,6558
I,A23886344,1757
I,A23886353,7417
I,A23886355,4509
I,A23886406,3466
I,A23886407,9193
I,A23886407,3291
I,A23886411,4580
I,A23886456,9817
I,A23886461,7423
I,A23886461,3994
I,A23886479,1098
I,A23886483,5538
I,A23886483,4578
I,A23886487,4339
I,A23886492,8566
I,A23886492,8350
I,A23886493,4336
I,A23886495,7468
I,A23886514,1333
I,A23886514,9344
I,A23886522,3251
I,A23886537,2042
I,A23886537,1008
I,A23886542,2999
I,A23886543,0529
I,A23886544,6575
I,A23886545,8880
I,A23886561,1896
I,A23886563,4621
I,A23886570,0259
I,A23886571,4435
I,A23886571,9632
I,A23886604,0626
I,A23886613,1574
I,A23886622,4858
I,A23886656,8500
I,A23886657,7260
I,A23886697,9945
I,A23886719,6655
I,A23886723,8615
I,A23886725,7029
I,A23886727,5098
I,A23886813,5141
I,A23886813,6279
I,A23886819,4679
I,A23886825,6484
I,A23886859,3608
I,A23886902,9088
I,A23886999,0826
I,A23887030,1231
I,A23887031,7962
I,A23887069,2847
I,A23887069,3198
I,A23887072,6772
I,A23887072,1950
I,A23887132,9874
I,A23887199,6024
I,A23887201,8506
I,A23887265,3374
I,A23887265,2876
I,A23887266,0047
I,A23887275,0864
I,A23887277,3118
I,A23887278,4296
I,A23887284,5723
I,A23887316,5039
I,A23887316,6964
I,A23887341,1799
I,A23887359,0359
I,A23887402,1140
I,A23887420,9946
I,A23887438,2309
I,A23887465,5988
I,A23887466,8934
I,A23887468,8253
I,A23887558,8504
I,A23887564,9253
I,A23887565,4426
I,A23887573,5665
I,A23887584,0178
I,A23887589,6009
I,A23887590,3105
I,A23887636,5909
I,A23887646,7768
I,A23887646,1268
I,A23887653,9007
I,A23887660,5940
I,A23887662,9887
I,A23887663,9560
I,A23887673,1924
I,A23887676,9338
I,A23887676,6227
I,A23887677,8352
I,A23887686,3350
I,A23887687,500B
I,A23887688,3028
I,A23887689,4461
I,A23887692,1218
I,A23887717,2277
I,A23887717,5079
I,A23887718,0965
I,A23887718,4189
I,A23887724,2145
I,A23887724,7961
I,A23887771,0415
I,A23887771,1910
I,A23887800,6356
I,A23887800,6356
I,A23887804,3854
I,A23887829,9882
I,A23887829,8781
I,A23887830,8229
I,A23887840,5396
I,A23887841,9264
I,A23887842,2114
I,A23887842,4629
I,A23887843,8947
I,A23887845,3111
I,A23887859,9880
I,A23887873,5124
I,A23887882,1880
I,A23887901,0804
I,A23887902,4420
I,A23887902,5624
I,A23887929,0823
I,A23887981,2239
I,A23888010,9668
I,A23888010,2281
I,A23888044,2944
I,A23888054,0374
I,A23888097,1557
I,A23888102,7808
I,A23888174,2650
I,A23888174,8608
I,A23888236,1900
I,A23888240,2323
I,A23888250,0397
I,A23888263,3040
I,A23888263,2400
I,A23888270,1359
I,A23888270,3969
I,A23888296,3976
I,A23888296,9740
I,A23888303,9335
I,A23888303,5791
I,A23888306,8240
I,A23888313,1935
I,A23888322,6353
I,A23888344,0542
I,A23888375,5566
I,A23888408,7820
I,A23888411,2988
I,A23888411,7807
I,A23888415,3345
I,A23888450,2694
I,A23888450,6797
I,A23888453,4617
I,A23888453,2419
I,A23888485,3191
I,A23888486,8880
I,A23888490,1899
I,A23888567,1900
I,A23888567,1166
I,A23888569,7528
I,A23888577,6253
I,A23888595,8987
I,A23888626,4125
I,A23888641,2287
I,A23888643,9026
I,A23888644,4716
I,A23888644,1247
I,A23888645,8267
I,A23888645,5640
I,A23888646,0121
I,A23888647,4882
I,A23888650,9392
I,A23888657,0828
I,A23888657,0375
I,A23888658,8389
I,A23888659,8510
I,A23888660,0225
I,A23888662,1509
I,A23888672,3026
I,A23888675,4759
I,A23888742,2684
I,A23888745,8479
I,A23888745,5013
I,A23888760,3169
I,A23888781,2729
I,A23888787,0105
I,A23888798,1435
I,A23888798,8788
I,A23888804,7066
I,A23888817,5812
I,A23888835,3548
I,A23888857,9108
I,A23888857,0865
I,A23888860,8859
I,A23888861,2379
I,A23888879,5306
I,A23888889,4337
I,A23888952,1951
I,A23888971,1338
I,A23888971,1972
I,A23888977,2055
I,A23888977,6675
I,A23888977,9364
I,A23889030,5560
I,A23889030,8649
I,A23889047,7543
I,A23889075,1319
I,A23889075,7981
I,A23889078,1662
I,A23889080,8236
I,A23889080,4234
I,A23889084,3074
I,A23889085,5224
I,A23889085,5909
I,A23889089,7423
I,A23889102,4764
